State,County,Pop 2000,Total,,Commercial,Industrial,Residential,Electricity Prod,Onroad,Cement,Aircraft,Unknown,Nonroad,Transport
NC,Carteret County,59383,2.4850458983,,0.105187032,0.1024490349,0.1381765191,0,1.3194264346,0,0.094998423,0.2387961215,0.4860123332,2.1392333123
NC,Caswell County,23501,1.7265238313,,0.02762601,0.0237048995,0.243932278,0,1.3517711645,0,0,0,0.0794894793,1.4312606438
NC,Catawba County,141685,25.1350969671,,0.1490255926,0.5417881323,0.2064873633,22.3751037595,1.6664026185,0,0,0,0.1962895009,1.8626921194
NC,Chatham County,49329,11.7673939128,,0.0669174499,0.5820696467,0.2758199169,8.6106062519,1.8223728506,0,0.0497110581,0.1249579657,0.234938773,2.2319806474
NC,Cherokee County,24298,2.5103851572,,0.0830180802,0.1301612471,0.3052794755,0,1.5640033796,0,0.0798644696,0.2007541877,0.1473043175,1.9919263544
NC,Chowan County,14526,2.3237626293,,0.0877714835,0.3949922464,0.3098118392,0,0.8391697351,0,0.109923056,0.2763117899,0.305782479,1.53118706
NC,Clay County,8775,2.1367749896,,0.0615314612,0.0364198156,0.3434064005,0,1.4871732147,0,0,0,0.2082440976,1.6954173123
NC,Cleveland County,96287,9.4034899274,,0.1329494393,0.4393374291,0.2432595862,7.3080538236,1.0784078428,0,0.0232022743,0.0583232154,0.1199563167,1.2798896493
NC,Columbus County,54749,2.2082643975,,0.0714830417,0.1115021079,0.2595260977,0,1.5056521028,0,0.0276868366,0.0695959732,0.1628182377,1.7657531503
NC,Craven County,91436,2.142501238,,0.093545772,0.4690995134,0.1611036764,0.000097036,1.0145349989,0,0.0773478985,0.1944282145,0.1323441283,1.4186552402
NC,Cumberland County,302963,2.1120056173,,0.1442766454,0.2576333997,0.1769350231,0.0008647198,1.3386111317,0,0.0303581487,0.0763108049,0.087015744,1.5322958293
NC,Currituck County,18190,3.8117343308,,0.068686959,0.0131529039,0.1848628575,0,2.6118678408,0,0.0292651088,0.0735634957,0.8303351652,3.5450316105
NC,Dare County,29967,5.6151754599,,0.2924484974,0.022378024,0.1023871868,0.004167887,2.6117416493,0,0.3561475506,0.8952424478,1.330662217,5.1937938648
NC,Davidson County,147246,2.8109537952,,0.0630853321,0.5216275568,0.2341946755,7.29174794982166E-005,1.8262477767,0,0.0134581385,0.0338294952,0.1184379029,1.9919733133
NC,Davie County,34835,3.0272435375,,0.0523859422,0.1910831087,0.2091204319,0,2.4023923231,0,0,0,0.1722617316,2.5746540547
NC,Duplin County,49063,3.3382291398,,0.0602213826,0.4703776537,0.2321423114,0.1776668351,2.090901298,0,0.0419750689,0.1055121186,0.1594324714,2.397820957
NC,Durham County,223314,2.9822649415,,0.2673657454,0.3525970622,0.254735414,0.0274511271,1.8709281099,0,0,0,0.2091874828,2.0801155927
NC,Edgecombe County,55606,2.0649278,,0.0753186295,0.2250362991,0.2809846195,0.003938979,1.2674528626,0,0.0135994496,0.0341847679,0.1644121927,1.4796492729
NC,Forsyth County,306067,3.0464855106,,0.1757413486,0.3119487862,0.2657143782,0.3289299111,1.7605132236,0,0.0231449462,0.058179091,0.1223138259,1.9641510866
NC,Franklin County,47260,2.3435496857,,0.0398112255,0.0881076395,0.221421717,0.0033987016,1.4204610873,0,0.1262028977,0.3172342954,0.1269121217,1.9908104021
NC,Gaston County,190365,11.4586366752,,0.0970629972,0.3069302841,0.3059268992,8.8561673885,1.680943974,0,0.0290071029,0.0729147199,0.1096833094,1.8925491062
NC,Gates County,10516,2.2129226555,,0.0332106569,0.0318848538,0.2587860168,0,1.6471407738,0,0,0,0.2419003542,1.889041128
NC,Graham County,7993,1.927367388,,0.0544082595,0.2199731841,0.4344116453,0,1.0780260581,0,0,0,0.1405482411,1.2185742992
NC,Granville County,48498,1.7210118782,,0.057454378,0.306139101,0.2141414975,0,0.79892489,0,0.0344788118,0.086668886,0.2232043138,1.1432769016
NC,Greene County,18974,2.0794642592,,0.0460164142,0.0268043703,0.2202500432,0,1.5941660085,0,0,0,0.192227423,1.7863934316
NC,Guilford County,421048,3.0169335718,,0.1819974796,0.2619669476,0.2923675722,0.0004652783,1.9044497823,0,0.051551591,0.1295844456,0.1945504753,2.2801362942
NC,Halifax County,57370,70.7284643722,,0.0945808557,26.9228768737,0.2934359075,41.5039639576,1.5410670863,0,0.0677323174,0.1702576003,0.1345497737,1.9136067777
NC,Harnett County,91025,1.7914683173,,0.0579944578,0.0628900645,0.1858678734,0.0003302726,1.243988366,0,0.0399278518,0.1003659993,0.1001034321,1.4843856491
NC,Haywood County,54033,3.0572821868,,0.0894779081,0.0794108517,0.4053125916,0,2.3397141113,0,0,0,0.1433667241,2.4830808354
NC,Henderson County,89173,1.7413144118,,0.0962922974,0.2590881459,0.2944989009,1.44485086555721E-005,0.9221594597,0,0,0,0.1692611595,1.0914206191
NC,Hertford County,22601,6.6881784811,,0.1076000135,4.5704068392,0.2831901877,0,1.2762625236,0,0.0759089524,0.1908112609,0.1839987038,1.7269814407
NC,Hoke County,33646,1.9789679052,,0.0367695694,0.2742258433,0.1512424937,0,1.2063332293,0,0.051908534,0.1304817358,0.1280064998,1.5167299988
NC,Hyde County,5826,7.1441131826,,0.0638374559,0.0494592176,0.3098799236,0.0039806906,1.4013682209,0,0.2035358062,0.51162448,4.6004273878,6.7169558949
NC,Iredell County,122660,3.5186875526,,0.1348716758,1.0618093131,0.2489944552,0.0004201588,1.7896396944,0,0.0287165012,0.0721842458,0.1820515083,2.0725919497
NC,Jackson County,33121,2.7862719486,,0.0854226721,0.0315832749,0.2561867375,0,2.1595759113,0,0.0164360672,0.041315052,0.1957522336,2.4130792641
NC,Johnston County,121965,2.8584566837,,0.1060256352,0.1511322003,0.2039645142,0,2.1341750805,0,0.0279096418,0.0701560496,0.165093562,2.397334334
NC,Jones County,10381,3.1920829571,,0.0314733914,0.0348228998,0.2323805229,0,2.666845237,0,0,0,0.226560906,2.893406143
NC,Lee County,49040,1.7543010362,,0.0987445458,0.3673319664,0.1966457122,0,0.8812257206,0,0,0,0.2103530912,1.0915788118
NC,Lenoir County,59648,3.0556826197,,0.1625355971,1.4748403522,0.2536122161,0,0.7889660897,0,0.0704525262,0.1770954746,0.1281803637,1.1646944543
NC,Lincoln County,63780,2.1862605905,,0.0704581007,0.2842667838,0.1796200751,0.3178171352,1.0422476001,0,0.0467038233,0.1173987594,0.1277483129,1.3340984956
NC,McDowell County,42151,3.3829582119,,0.0580698043,0.4967883175,0.3186449327,0,2.3566769397,0,0,0,0.1527782177,2.5094551574
NC,Macon County,29811,2.4444650904,,0.0934868775,0.0564135618,0.2890184266,0,1.6465744355,0,0.0480460771,0.1207726188,0.190153093,2.0055462244
NC,Madison County,19635,2.0786076042,,0.0489857582,0.0737322358,0.4455386085,0,1.4015926817,0,0,0,0.10875832,1.5103510017
NC,Martin County,25593,3.5463276579,,0.0740672744,1.2315431026,0.294352235,0,1.6307855383,0,0.0382032205,0.0960307809,0.1813455062,1.9463650458
NC,Mecklenburg County,695454,2.8167406186,,0.2749454305,0.3026148744,0.2810064278,0.0025412823,1.2345457957,0,0.136809266,0.3438953577,0.2403821844,1.9556326037
NC,Mitchell County,15687,2.1460203882,,0.0812038211,0.2107641647,0.4907144957,0,1.2214534967,0,0,0,0.1418844101,1.3633379067
NC,Montgomery County,26822,3.0705554779,,0.0489546131,0.4602269056,0.2589818914,0,2.0346153087,0,0.0272662327,0.0685386663,0.17197186,2.3023920678
NC,Moore County,74769,2.1490163533,,0.1217141008,0.4600166465,0.1755007038,0.0158074568,1.057557821,0,0.0500233101,0.1257428758,0.1426534385,1.3759774454
NC,Nash County,87420,3.0593861963,,0.1489418137,0.1878457791,0.2682998614,0.0009825493,2.2579282748,0,0.0219522302,0.0551809946,0.1182546931,2.4533161928
NC,New Hanover County,160307,7.4361465067,,0.1732997631,1.0310965997,0.1114459792,4.577483555,1.0547387218,0,0.0822469674,0.2067429253,0.1990919952,1.5428206096
NC,Northampton County,22086,2.9760716664,,0.0843613261,0.0605884665,0.2898558401,5.83363606965195E-005,2.323534184,0,0,0,0.2176735132,2.5412076972
NC,Onslow County,150355,1.6550486035,,0.2819333887,0.0234811037,0.0622438501,0.0006998152,1.096023144,0,0.0275026468,0.0691329761,0.0940316789,1.2866904459
NC,Orange County,118227,2.3838064013,,0.1340922465,0.0176398773,0.2468798102,0,1.8343927804,0,0,0,0.1508016868,1.9851944672
NC,Pamlico County,12934,2.314260267,,0.0506090028,0.013097025,0.2101006578,0,1.2305569038,0,0,0,0.8098966777,2.0404535814
NC,Pasquotank County,34897,2.6692747378,,0.117363763,0.0368318471,0.2210021017,0,0.5321104969,0,0.4278048634,1.0753665402,0.2587951253,2.2940770259
NC,Pender County,41082,2.8943336829,,0.0407292191,0.0358351952,0.1194986466,0,2.4310479897,0,0.0291089631,0.0731707273,0.1649429419,2.698270622
NC,Perquimans County,11368,2.637636968,,0.0381050216,0.0210460346,0.2898189533,0,1.7398855046,0,0,0,0.5487814539,2.2886669585
NC,Person County,35623,143.3482964571,,0.0577026692,0.2323719822,0.291872679,141.384429167,0.8356286585,0,0.1118011365,0.2810327745,0.1534573902,1.3819199597
NC,Pitt County,133798,2.0374128165,,0.1409284025,0.2664893371,0.2032325944,0.0209443092,1.1461870311,0,0.0322109275,0.0809680935,0.1464521212,1.4058181733
NC,Polk County,18324,3.0961179419,,0.0741218002,0.0662366409,0.2834693151,0,2.5354700064,0,0,0,0.1368201793,2.6722901857
NC,Randolph County,130454,2.0101199026,,0.0753727573,0.3111931143,0.2437473668,0.0002041124,1.1913990387,0,0.0156721882,0.0393949279,0.1331363971,1.3796025519
NC,Richmond County,46564,5.2499736906,,0.0996832489,0.3789611678,0.269322685,3.1095226339,1.1715619186,0,0.0260789723,0.065554316,0.129288748,1.3924839549
NC,Robeson County,123339,4.7799337998,,0.0694629322,0.2878657705,0.2090145168,2.4478450992,1.5452353035,0,0.0293395782,0.0737504657,0.1174201337,1.7657454811
NC,Rockingham County,91928,5.0586571772,,0.067951564,0.9201175071,0.2839775834,2.5028550542,1.0631868337,0,0.0341408632,0.0858193333,0.1006084383,1.2837554684
NC,Rowan County,130340,6.6899531611,,0.0950996129,2.13430769,0.2560870048,2.7550294728,1.2127436036,0,0.0365828493,0.091957773,0.1081451547,1.4494293806
NC,Rutherford County,62899,2.3038464243,,0.0693271061,0.4413744786,0.2643367369,0,1.1997311818,0,0.0593753796,0.1492510085,0.1204505328,1.5288081026
NC,Sampson County,60161,2.5664352568,,0.06940657,0.3982635665,0.2350593087,0,1.6077457276,0,0.0280039481,0.0703931061,0.1575630298,1.8637058117
NC,Scotland County,35998,2.9118034592,,0.2179826705,0.9199727958,0.2074734789,0,1.0751809425,0,0.104598492,0.2629277003,0.123667379,1.5663745139
NC,Stanly County,58100,2.3563059824,,0.1035501707,0.6219331319,0.3128870457,0.0001047806,0.885707533,0,0.0820689943,0.2062956305,0.1437586957,1.3178308535
NC,Stokes County,44711,88.4926553036,,0.0321326947,0.0496005609,0.2098869861,86.9553773229,1.1557841568,0,0,0,0.0898735822,1.245657739
NC,Surry County,71219,2.8551824778,,0.0991840477,0.3481579482,0.2902923967,0,1.7971206106,0,0.0488331939,0.1227512348,0.148843046,2.1175480852
NC,Swain County,12968,3.0642178598,,0.1817369597,0.0422853982,0.2931383783,0,2.2429392239,0,0,0,0.3041178997,2.5470571236
NC,Transylvania County,29334,3.4711358292,,0.0980806076,1.8329446628,0.3051128655,0.0060905595,1.0097204765,0,0,0,0.2191866573,1.2289071337
NC,Tyrrell County,4149,4.4772302536,,0.0420953867,0.024052704,0.2862518678,0,1.9158708775,0,0,0,2.2089594176,4.1248302951
NC,Union County,123677,2.0748945313,,0.0654519141,0.230476597,0.2364806035,0,1.031483501,0,0.0599133746,0.1506033102,0.300485231,1.5424854167
NC,Vance County,42954,1.9023331718,,0.1037110894,0.1784155662,0.2435847956,0,1.2430218737,0,0,0,0.133599847,1.3766217206
NC,Wake County,627846,2.6141603197,,0.1979104394,0.0913653389,0.2472402384,0.0004548871,1.6005239167,0,0.0772539347,0.1941920273,0.2052195372,2.0771894158
NC,Warren County,19972,2.3667288209,,0.0305728171,0.0635691833,0.2571906196,0,1.8594516022,0,0,0,0.1559445987,2.0153962009
NC,Washington County,13723,2.8566748562,,0.0605070036,0.2121021528,0.2952224605,0,1.5948508171,0,0.0494019172,0.1241808539,0.5204096512,2.2888432394
NC,Watauga County,42695,1.9818495075,,0.2879001907,0.0527626025,0.3439890281,0.000392304,1.0568784097,0,0,0,0.2399269726,1.2968053823
NC,Wayne County,113329,7.4482300359,,0.1271154649,0.1626809,0.2050277961,5.4599770248,1.265578776,0,0.0295281926,0.0742246117,0.1240972699,1.4934288502
NC,Wilkes County,65632,2.7158125083,,0.0821842386,0.5956944273,0.2920923378,2.61745665192453E-005,1.4768988789,0,0.0442049424,0.1111173098,0.113594199,1.7458153301
NC,Wilson County,73814,3.0862493801,,0.120736824,1.4038242594,0.2918734078,0.0007720335,1.0984726119,0,0,0,0.1705702436,1.2690428555
NC,Yadkin County,36348,2.8333970955,,0.0517886636,0.1601200927,0.2487454489,0,2.2394580831,0,0,0,0.1332848072,2.3727428903
NC,Yancey County,17774,2.0543351724,,0.0445208177,0.111124855,0.5301597396,0,1.2421712599,0,0,0,0.1263585002,1.3685297601
ND,Adams County,2593,5.7730791626,,0.3379931909,0.0516759921,0.903261335,0,2.1374761282,0,0.1354977562,0.3405987143,1.8665760458,4.4801486446
ND,Barnes County,11775,5.9125171062,,0.3624743618,0.497154335,0.4925187733,0,2.5186734352,0,0.0758522315,0.1906684567,1.7751755128,4.5603696362
ND,Benson County,6964,5.5321119249,,0.1485469593,0.5388511148,0.6114680832,0,2.2180319454,0,0,0,2.0152138222,4.2332457676
ND,Billings County,888,50.5859713954,,0.1738911128,33.5368786802,0.7466958629,0.0020818939,11.9361085156,0,0,0,4.1903153301,16.1264238457
ND,Bottineau County,7149,6.4773598241,,0.2537549898,0.1796347931,0.6485069576,0,2.154566348,0,0.0522741755,0.1314006491,3.0572219109,5.3954630835
ND,Bowman County,3242,5.7261729681,,0.3215646992,0.2479873796,0.7213397292,0,2.1616402271,0,0.1101338722,0.2768409365,1.8866661243,4.4352811601
ND,Burke County,2242,9.8494295993,,0.1223427391,1.6392727335,1.0437715444,0,2.1406861444,0,0,0,4.9033564379,7.0440425823
ND,Burleigh County,69416,3.2770548939,,0.5312014776,0.3671206383,0.5534894444,0,1.1851706632,0,0.1145438293,0.28792709,0.2376017511,1.8252433336
ND,Cass County,123138,3.8746134185,,0.5726353074,0.9503955869,0.3502839492,0,1.1606311522,0,0.1183182211,0.2974147768,0.4249344249,2.001298575
ND,Cavalier County,4831,7.9166441894,,0.2904188817,0.1664200134,0.5899577687,0,2.113111892,0,0.0481849777,0.1211218939,4.5874287621,6.8698475256
ND,Dickey County,5757,5.8813483652,,0.300853029,0.3099792179,0.8024640912,0,2.1448195148,0,0.057017791,0.1433248032,2.1228899181,4.468052027
ND,Divide County,2283,9.7261130726,,0.2813027578,0,0.8746471765,0,2.1408318107,0,0.1025595608,0.2578013115,6.0689704553,8.5701631383
ND,Dunn County,3600,11.1533183166,,0.1448341539,5.13776934,0.7267153502,0,2.2030079496,0,0,0,2.940991523,5.1439994725
ND,Eddy County,2757,5.3592788971,,0.2227320218,0.2916122904,0.6627015864,0,2.1354916854,0,0,0,2.046741313,4.1822329985
ND,Emmons County,4331,5.590439763,,0.2857180623,0.1856326679,0.8862390313,0,2.1222093857,0,0.045464986,0.1142837209,1.9508919089,4.2328500015
ND,Foster County,3759,6.754357354,,0.3480428904,1.3367502739,0.5828668405,0,2.1469057141,0,0.0647824863,0.1628432945,2.1121658543,4.4866973492
ND,Golden Valley County,1924,9.7077967336,,0.287087136,0.0696444114,0.6717432298,0,5.9437387523,0,0.0584120552,0.1468299622,2.5303411867,8.6793219564
ND,Grand Forks County,66109,5.0230729175,,0.8276477373,0.5310513807,0.4128309704,0,1.1678651156,0,0.4878743691,1.226362409,0.3694409353,3.251542829
ND,Grant County,2841,6.4490151201,,0.1956959393,0.2829901741,1.046545494,0,2.1241861884,0,0,0,2.7995973242,4.9237835127
ND,Griggs County,2754,6.7782991021,,0.3427706461,0.696432347,0.6809155505,0,2.1152650429,0,0.0975506174,0.2452115172,2.6001533811,5.0581805586
ND,Hettinger County,2715,7.8437283466,,0.1734837029,0.0493539033,0.6822179891,0,2.1443223403,0,0.0481258355,0.1209728165,4.625251759,6.9386727513
ND,Kidder County,2753,11.3258857219,,0.1978622235,0.0486726653,0.8140750841,0,7.0886359135,0,0,0,3.1766398356,10.2652757491
ND,LaMoure County,4701,7.3091037765,,0.1912570093,0.4647571443,0.7965751017,0,2.1488216377,0,0.0574827158,0.1444935212,3.5057166465,5.8565145212
ND,Logan County,2308,6.2625542951,,0.2143950098,0.0580571263,0.9317828512,0,2.1151196506,0,0.0194002311,0.0487670272,2.8750323989,5.0583193079
ND,McHenry County,5987,6.2110431429,,0.0975964048,0.280397916,0.9140278908,0.0003087893,2.1293015976,0,0,0,2.7894105444,4.9187121419
ND,McIntosh County,3390,10.9057089455,,0.3109762327,5.0840863298,0.9502876356,0,2.1515775718,0,0,0,2.4087811757,4.5603587475
ND,McKenzie County,5737,14.2741873404,,0.1561823557,8.7705656173,0.7027172232,0,2.2276379806,0,0.0468283773,0.1177117864,2.2525439998,4.6447221441
ND,McLean County,9311,287.3506819979,,0.1784064197,0.0143911339,0.6898165865,281.5558842276,2.1659216558,0,0.0476333917,0.1197349575,2.5788936253,4.9121836303
ND,Mercer County,8644,656.5213197543,,0.2227383609,93.6196140684,0.8036458423,559.394647811,1.5120879536,0,0.0066339947,0.0166756564,0.9452760669,2.4806736717
ND,Morton County,25303,11.5099056201,,0.2661753618,1.224565058,0.6070807295,6.4323398595,2.264944754,0,0.0389173981,0.0978260236,0.5780564356,2.9797446113
ND,Mountrail County,6631,6.3518679539,,0.2703763865,0.3536310256,0.7043288955,0,2.2022701923,0,0.0407124211,0.1023382172,2.6782108158,5.0235316464
ND,Nelson County,3715,5.7875236718,,0.2574878885,0.2164132126,0.6655111549,0,2.0483180745,0,0.0053003729,0.0133238357,2.5811691327,4.6481114158
ND,Oliver County,2065,744.8891244356,,0.069209345,0.0648890302,0.9522818451,739.340849483,2.0726294866,0,0,0,2.3892652457,4.4618947323
ND,Pembina County,8585,14.0713235765,,0.2717462051,6.9723390717,0.703240424,0,3.8870414238,0,0.0803870526,0.2020676101,1.9545017892,6.1239978757
ND,Pierce County,4675,4.9897346975,,0.352836946,0.5015887338,0.7122856138,0,0.9103210836,0,0.0735410848,0.1848589875,2.2543022481,3.423023404
ND,Ramsey County,12066,4.4176696922,,0.4099781582,0.2460377299,0.5490872432,0,1.1882172836,0,0.1969957406,0.4951855868,1.3321679499,3.2125665609
ND,Ransom County,5890,5.1884185894,,0.2719716305,1.4371904226,0.6513080468,0.0036457749,1.3050657602,0,0,0,1.5192369543,2.8243027145
ND,Renville County,2610,8.8019245425,,0.2450646821,0.0513394052,0.8907443351,0,2.1845408225,0,0.0494840695,0.1243865792,5.2563646489,7.6147761201
ND,Richland County,17998,7.9990918788,,0.2565559227,2.8014662655,0.5977749577,0,2.6299070343,0,0.0650092489,0.1634127554,1.4849656943,4.3432947329
ND,Rolette County,13674,4.3924257415,,0.2356747233,0.6330190973,0.538198243,0,2.2599996815,0,0.0238312261,0.0599041569,0.6417986134,2.9855336779
ND,Sargent County,4366,11.9263102176,,0.163110701,5.3708825709,0.8567758961,0,2.1793441181,0,0.1602495514,0.4028168879,2.7931304922,5.5355410496
ND,Sheridan County,1710,8.3580256331,,0.0874747364,0.4701608683,1.0154284672,0,2.0441644767,0,0.032861051,0.0826025869,4.6253334467,6.7849615612
ND,Sioux County,4044,3.8415965514,,0.238773935,0,0.7457089129,0,2.2990274452,0,0.0088706165,0.0222978855,0.5269177563,2.8571137035
ND,Slope County,767,11.1247907608,,0.0691120127,0,0.9170075677,0,2.1801476309,0,0,0,7.9585235495,10.1386711804
ND,Stark County,22636,4.8573231297,,0.3652869956,0.8985398769,0.4940584139,0,2.1333656915,0,0.1018737624,0.2560782036,0.6081201858,3.0994378433
ND,Steele County,2258,8.2226217697,,0.1409062934,0.5465788369,0.6760654194,0,2.0754992334,0,0,0,4.7835719866,6.85907122
ND,Stutsman County,21908,6.1392400881,,0.4113023602,1.3535492245,0.5967094743,0,2.0127764895,0,0.1907233527,0.4794184885,1.0947606983,3.777679029
ND,Towner County,2876,8.7904870647,,0.2089522319,1.0554253867,0.6413530268,0,2.1238566664,0,0.1350206443,0.3394002661,4.2864788424,6.8847564193
ND,Traill County,8477,13.4046111664,,0.2784705087,6.5741360945,0.65615278,0,3.8383447815,0,0.0445421298,0.1119649747,1.9009998973,5.8958517833
ND,Walsh County,12389,6.1385818447,,0.2866734843,1.1536912505,0.541539843,0,2.4733349914,0,0.0756521781,0.1901653464,1.417524751,4.1566772669
ND,Ward County,58795,2.8740804569,,0.3913281309,0.1645252763,0.5587430718,0,0.8635143061,0,0.1122596001,0.2821851711,0.5015249005,1.7594839779
ND,Wells County,5102,6.5192087504,,0.308071331,0.1111433525,0.9195157864,0,2.1182053969,0,0.0225202857,0.0566091233,2.9831434745,5.1804782805
ND,Williams County,19761,6.4206608939,,0.3572414883,2.7250218133,0.5945416822,0,1.1367289987,0,0.1577848983,0.3966213829,1.0527206303,2.7438559102
